ema_decay,epoch,lr-AdamW,step,train_loss_epoch,train_loss_step,train_pred_std,train_target_std
0.9995017647743225,1,,809,,0.03157604858279228,0.3091173768043518,0.47698530554771423
0.9995018243789673,1,,819,,0.029860494658350945,0.3083612322807312,0.47008904814720154
0.9995018243789673,1,,829,,0.03172340989112854,0.32252633571624756,0.4834265112876892
0.9995018839836121,1,,839,,0.03299146145582199,0.32982128858566284,0.5010182857513428
0.9995018839836121,1,,849,,0.031041868031024933,0.32635509967803955,0.49049729108810425
0.9995018839836121,1,,859,,0.03269902616739273,0.3344477117061615,0.49544769525527954
0.9995019435882568,1,,869,,0.0314582921564579,0.3384661078453064,0.5032042860984802
0.9995019435882568,1,,879,,0.032808732241392136,0.3419584631919861,0.504256010055542
,1,,885,0.04193509742617607,,,
,,1.3600000000000093e-05,886,,,,
0.9995019435882568,2,,889,,0.03069494292140007,0.35878992080688477,0.5166569948196411
0.9995020031929016,2,,899,,0.03156289830803871,0.3692600131034851,0.526076078414917
0.9995020031929016,2,,909,,0.029450206086039543,0.3557441830635071,0.5088263154029846
0.9995020627975464,2,,919,,0.031141556799411774,0.369525671005249,0.5331749320030212
0.9995020627975464,2,,929,,0.029704494401812553,0.37540125846862793,0.5259856581687927
0.9995020627975464,2,,939,,0.0294344462454319,0.3969123065471649,0.5385301113128662
0.9995021224021912,2,,949,,0.031800273805856705,0.39331531524658203,0.5631861686706543
0.9995021224021912,2,,959,,0.029500801116228104,0.40342575311660767,0.5500844717025757
0.9995021224021912,2,,969,,0.02802341803908348,0.39323723316192627,0.5460799932479858
0.9995021820068359,2,,979,,0.030069908127188683,0.4117109477519989,0.563442051410675
0.9995021820068359,2,,989,,0.029092174023389816,0.40052664279937744,0.5568130016326904
0.9995021820068359,2,,999,,0.02661680243909359,0.41400617361068726,0.5558443069458008
0.9995022416114807,2,,1009,,0.027893859893083572,0.4348772466182709,0.5741909742355347
0.9995022416114807,2,,1019,,0.02756713517010212,0.4360700249671936,0.5710815191268921
0.9995023012161255,2,,1029,,0.026527998968958855,0.4360036253929138,0.5730594396591187
0.9995023012161255,2,,1039,,0.02612433396279812,0.43665051460266113,0.5734580159187317
0.9995023012161255,2,,1049,,0.026499571278691292,0.4502466320991516,0.5827969908714294
0.9995023608207703,2,,1059,,0.026005519554018974,0.455963134765625,0.590776801109314
0.9995023608207703,2,,1069,,0.02777528576552868,0.46609923243522644,0.5994181632995605
0.9995023608207703,2,,1079,,0.026669157668948174,0.45929890871047974,0.5967435240745544
0.999502420425415,2,,1089,,0.023975372314453125,0.45302361249923706,0.5764893889427185
0.999502420425415,2,,1099,,0.024764373898506165,0.46614521741867065,0.5881394743919373
0.9995024800300598,2,,1109,,0.024503180757164955,0.46493637561798096,0.5929310321807861
0.9995024800300598,2,,1119,,0.023225411772727966,0.4727446436882019,0.5950665473937988
0.9995024800300598,2,,1129,,0.023445338010787964,0.4797477424144745,0.6011337637901306
0.9995025396347046,2,,1139,,0.023492470383644104,0.4762382209300995,0.6050382852554321
0.9995025396347046,2,,1149,,0.02340756356716156,0.4924696385860443,0.6159746646881104
0.9995025396347046,2,,1159,,0.02505560778081417,0.5089637637138367,0.6325463652610779
0.9995025992393494,2,,1169,,0.025085993111133575,0.5248397588729858,0.6488677263259888
0.9995025992393494,2,,1179,,0.02156326174736023,0.5063340067863464,0.6145422458648682
0.9995026588439941,2,,1189,,0.024508565664291382,0.514690101146698,0.6343932747840881
0.9995026588439941,2,,1199,,0.02214856445789337,0.5214976072311401,0.6336548328399658
0.9995026588439941,2,,1209,,0.020469889044761658,0.5213757753372192,0.6235242486000061
0.9995027184486389,2,,1219,,0.023482313379645348,0.5384398698806763,0.650201141834259
0.9995027184486389,2,,1229,,0.021889526396989822,0.5350403785705566,0.6348296403884888
0.9995027184486389,2,,1239,,0.02091549150645733,0.5445250868797302,0.6344895362854004
0.9995027780532837,2,,1249,,0.022206099703907967,0.5567983388900757,0.6555346250534058
0.9995027780532837,2,,1259,,0.021192926913499832,0.534993052482605,0.6420192122459412
0.9995027780532837,2,,1269,,0.022250179201364517,0.5488680601119995,0.657184362411499
0.9995028376579285,2,,1279,,0.0202847421169281,0.5526025295257568,0.6574178338050842
0.9995028376579285,2,,1289,,0.020655713975429535,0.5521108508110046,0.6527568697929382
0.9995028972625732,2,,1299,,0.019688624888658524,0.5520567893981934,0.6448392868041992
0.9995028972625732,2,,1309,,0.02001653052866459,0.5662761926651001,0.6622072458267212
0.9995028972625732,2,,1319,,0.020556697621941566,0.55706787109375,0.6504923701286316
,2,,1328,0.02474062331020832,,,
,,1.5400000000000113e-05,1329,,,,
0.999502956867218,3,,1329,,0.019399406388401985,0.5598140954971313,0.6529439687728882
0.999502956867218,3,,1339,,0.01923319138586521,0.573684573173523,0.6663938760757446
0.999502956867218,3,,1349,,0.01910358853638172,0.576529324054718,0.6623325347900391
0.9995030164718628,3,,1359,,0.018225766718387604,0.5662508010864258,0.6555545330047607
0.9995030164718628,3,,1369,,0.019157065078616142,0.5770649909973145,0.6657792925834656
0.9995030760765076,3,,1379,,0.018288012593984604,0.5821192860603333,0.6588584184646606
0.9995030760765076,3,,1389,,0.017354736104607582,0.5909817218780518,0.660305380821228
0.9995030760765076,3,,1399,,0.017358114942908287,0.5914666652679443,0.6653933525085449
0.9995031356811523,3,,1409,,0.017682112753391266,0.5921515822410583,0.667047381401062
0.9995031356811523,3,,1419,,0.017190061509609222,0.5878987312316895,0.6625499725341797
0.9995031356811523,3,,1429,,0.01667694002389908,0.5838456153869629,0.6541332006454468
0.9995031952857971,3,,1439,,0.01753813400864601,0.5751355290412903,0.6563186645507812
0.9995031952857971,3,,1449,,0.016670750454068184,0.5925363302230835,0.6704897880554199
0.9995032548904419,3,,1459,,0.015669072046875954,0.5957470536231995,0.6633768081665039
0.9995032548904419,3,,1469,,0.016773998737335205,0.6063529253005981,0.6819690465927124
0.9995032548904419,3,,1479,,0.0154629060998559,0.5999109745025635,0.6713542938232422
0.9995033144950867,3,,1489,,0.016857227310538292,0.5923798084259033,0.6666277647018433
0.9995033144950867,3,,1499,,0.01626269519329071,0.6025934219360352,0.673737645149231
0.9995033144950867,3,,1509,,0.01629669964313507,0.5928547382354736,0.6666735410690308
0.9995033740997314,3,,1519,,0.01578526757657528,0.6052998900413513,0.6755943298339844
0.9995033740997314,3,,1529,,0.015235085040330887,0.6103942394256592,0.676324725151062
0.9995034337043762,3,,1539,,0.015039818361401558,0.6079249382019043,0.6671209335327148
0.9995034337043762,3,,1549,,0.014270419254899025,0.6171426773071289,0.6658930778503418
0.9995034337043762,3,,1559,,0.014883222989737988,0.6088398694992065,0.6657067537307739
0.999503493309021,3,,1569,,0.015574472025036812,0.6076111197471619,0.6765190958976746
0.999503493309021,3,,1579,,0.014416161924600601,0.6119967699050903,0.6705846786499023
0.999503493309021,3,,1589,,0.014474046416580677,0.609068751335144,0.6716668009757996
0.9995035529136658,3,,1599,,0.015498626977205276,0.605597198009491,0.6696202754974365
0.9995035529136658,3,,1609,,0.014129569754004478,0.6132425665855408,0.67842698097229
0.9995035529136658,3,,1619,,0.013626908883452415,0.6227272748947144,0.6760209798812866
0.9995036125183105,3,,1629,,0.01362098753452301,0.6131601929664612,0.6651335954666138
0.9995036125183105,3,,1639,,0.013996439054608345,0.6222138404846191,0.6779233813285828
0.9995036721229553,3,,1649,,0.014112931676208973,0.6185586452484131,0.674757182598114
0.9995036721229553,3,,1659,,0.013591117225587368,0.6193501949310303,0.6769776344299316
0.9995036721229553,3,,1669,,0.012827735394239426,0.6147097945213318,0.6643469333648682
0.9995037317276001,3,,1679,,0.012767981737852097,0.6147665977478027,0.660548746585846
0.9995037317276001,3,,1689,,0.01232866384088993,0.617444634437561,0.6648126840591431
0.9995037317276001,3,,1699,,0.012195289134979248,0.6245394945144653,0.6690475940704346
0.9995037913322449,3,,1709,,0.012712277472019196,0.6276662349700928,0.674386739730835
0.9995037913322449,3,,1719,,0.012605198659002781,0.6220996379852295,0.6771081686019897
0.9995038509368896,3,,1729,,0.01256558857858181,0.6237212419509888,0.6691033244132996
0.9995038509368896,3,,1739,,0.012908194214105606,0.6267290711402893,0.6784839630126953
0.9995038509368896,3,,1749,,0.012637794017791748,0.6229379177093506,0.6658880114555359
0.9995039105415344,3,,1759,,0.012368767522275448,0.6301714777946472,0.6732012629508972
0.9995039105415344,3,,1769,,0.012227451428771019,0.6268681287765503,0.6687437295913696
,3,,1771,0.01515964325517416,,,
,,1.7200000000000198e-05,1772,,,,
0.9995039105415344,4,,1779,,0.0129612497985363,0.624854564666748,0.6790897250175476
0.9995039701461792,4,,1789,,0.011838780716061592,0.6293483376502991,0.6739355325698853
0.9995039701461792,4,,1799,,0.012612337246537209,0.6274420619010925,0.6736500263214111
0.999504029750824,4,,1809,,0.011843608692288399,0.629031777381897,0.6745578646659851
0.999504029750824,4,,1819,,0.01181905809789896,0.6365565657615662,0.6666165590286255
0.999504029750824,4,,1829,,0.011862660758197308,0.6279558539390564,0.670007586479187
0.9995040893554688,4,,1839,,0.011858702637255192,0.6138221621513367,0.6555930376052856
0.9995040893554688,4,,1849,,0.011629586108028889,0.6283402442932129,0.6680899858474731
0.9995040893554688,4,,1859,,0.011739816516637802,0.6237540245056152,0.664874255657196
0.9995041489601135,4,,1869,,0.01148580014705658,0.6267850399017334,0.6653358936309814
0.9995041489601135,4,,1879,,0.011221233755350113,0.63055419921875,0.6701251864433289
0.9995042085647583,4,,1889,,0.011000323109328747,0.6343789100646973,0.6667971014976501
0.9995042085647583,4,,1899,,0.0114327073097229,0.624992847442627,0.6680709719657898
0.9995042085647583,4,,1909,,0.011095205321907997,0.6264316439628601,0.6676677465438843
0.9995042681694031,4,,1919,,0.011265958659350872,0.634742021560669,0.676041305065155
0.9995042681694031,4,,1929,,0.011194350197911263,0.6337822079658508,0.672217607498169
0.9995042681694031,4,,1939,,0.010779733769595623,0.6259961128234863,0.6682385802268982
0.9995043277740479,4,,1949,,0.010733398608863354,0.6288855075836182,0.6684543490409851
0.9995043277740479,4,,1959,,0.010673834010958672,0.6375088095664978,0.6728658676147461
0.9995043277740479,4,,1969,,0.010418262332677841,0.6258633136749268,0.6586157083511353
0.9995043873786926,4,,1979,,0.009885399602353573,0.63032066822052,0.6617143154144287
0.9995043873786926,4,,1989,,0.01010815054178238,0.6343292593955994,0.6643893122673035
0.9995044469833374,4,,1999,,0.010278591886162758,0.6351587772369385,0.6694757342338562
0.9995044469833374,4,,2009,,0.010236218571662903,0.6327944993972778,0.6662567853927612
0.9995044469833374,4,,2019,,0.010049109347164631,0.6315020322799683,0.6647135615348816
0.9995045065879822,4,,2029,,0.009681862778961658,0.629859983921051,0.661614179611206
0.9995045065879822,4,,2039,,0.00980726070702076,0.6205816268920898,0.6524235010147095
0.9995045065879822,4,,2049,,0.010022830218076706,0.6202558875083923,0.6537607312202454
0.999504566192627,4,,2059,,0.009300540201365948,0.6278685927391052,0.6549519300460815
0.999504566192627,4,,2069,,0.010532532818615437,0.6265307664871216,0.657351553440094
0.9995046257972717,4,,2079,,0.009395627304911613,0.6209888458251953,0.6486366987228394
0.9995046257972717,4,,2089,,0.00906254444271326,0.6120883822441101,0.6379908323287964
0.9995046257972717,4,,2099,,0.00970144011080265,0.6152603626251221,0.6428161859512329
0.9995046854019165,4,,2109,,0.009380817413330078,0.6157505512237549,0.6397057771682739
0.9995046854019165,4,,2119,,0.008863843977451324,0.6224880814552307,0.6456543803215027
0.9995046854019165,4,,2129,,0.009015146642923355,0.6184190511703491,0.6422382593154907
0.9995047450065613,4,,2139,,0.008962872438132763,0.6063904762268066,0.6335307955741882
0.9995047450065613,4,,2149,,0.00935962051153183,0.6130805015563965,0.6435563564300537
0.999504804611206,4,,2159,,0.00933071132749319,0.6118024587631226,0.6398991942405701
0.999504804611206,4,,2169,,0.009111437015235424,0.6037046313285828,0.6345893740653992
0.999504804611206,4,,2179,,0.008997490629553795,0.6076852679252625,0.6385694742202759
0.9995048642158508,4,,2189,,0.008692534640431404,0.6139978766441345,0.6388251781463623
0.9995048642158508,4,,2199,,0.009299634955823421,0.6087526082992554,0.6382770538330078
0.9995048642158508,4,,2209,,0.008365792222321033,0.6058676242828369,0.6288930177688599
,4,,2214,0.010309630073606968,,,
,,1.9000000000000292e-05,2215,,,,
0.9995049238204956,5,,2219,,0.0088909100741148,0.6148819327354431,0.6411859393119812
0.9995049238204956,5,,2229,,0.00868442002683878,0.6032413840293884,0.6283587217330933
0.9995049238204956,5,,2239,,0.008722048252820969,0.6153571009635925,0.6368091702461243
0.9995049834251404,5,,2249,,0.008574792183935642,0.6088324785232544,0.6393651962280273
0.9995049834251404,5,,2259,,0.008521022275090218,0.6025440096855164,0.6281677484512329
0.9995050430297852,5,,2269,,0.008478444069623947,0.60309898853302,0.628197431564331
0.9995050430297852,5,,2279,,0.008382550440728664,0.6059145927429199,0.6313392519950867
0.9995050430297852,5,,2289,,0.008329416625201702,0.5985547304153442,0.6194971799850464
0.9995051026344299,5,,2299,,0.007957997731864452,0.592620313167572,0.6129664182662964
0.9995051026344299,5,,2309,,0.008196496404707432,0.5826939344406128,0.6077195405960083
0.9995051026344299,5,,2319,,0.007825089618563652,0.5891882181167603,0.6103837490081787
0.9995051622390747,5,,2329,,0.007584346458315849,0.5845262408256531,0.6067187786102295
0.9995051622390747,5,,2339,,0.008062523789703846,0.5800026655197144,0.6055759191513062
0.9995052218437195,5,,2349,,0.00783507339656353,0.586505115032196,0.6084188222885132
0.9995052218437195,5,,2359,,0.007772875018417835,0.5828104019165039,0.6043515205383301
0.9995052218437195,5,,2369,,0.007482173386961222,0.5681256055831909,0.5887078046798706
0.9995052814483643,5,,2379,,0.007449652999639511,0.5824661254882812,0.6033468246459961
0.9995052814483643,5,,2389,,0.007739457301795483,0.5814971923828125,0.6033639907836914
0.9995052814483643,5,,2399,,0.007427989039570093,0.5720327496528625,0.5895728468894958
0.999505341053009,5,,2409,,0.007935921661555767,0.5815978050231934,0.602204442024231
0.999505341053009,5,,2419,,0.0076263174414634705,0.5691112279891968,0.5910812616348267
0.9995054006576538,5,,2429,,0.00793762132525444,0.5730964541435242,0.5931007266044617
0.9995054006576538,5,,2439,,0.007811380550265312,0.5706407427787781,0.5962655544281006
0.9995054006576538,5,,2449,,0.007806811016052961,0.577461838722229,0.5997611284255981
0.9995054602622986,5,,2459,,0.007271716836839914,0.5763225555419922,0.5988761782646179
0.9995054602622986,5,,2469,,0.00728720985352993,0.5729355812072754,0.5906087160110474
0.9995054602622986,5,,2479,,0.007094772532582283,0.5655525326728821,0.5883113145828247
0.9995055198669434,5,,2489,,0.007746129296720028,0.5638947486877441,0.5815975666046143
0.9995055198669434,5,,2499,,0.006733568385243416,0.5587867498397827,0.5731114149093628
0.9995055794715881,5,,2509,,0.007563840597867966,0.5690242052078247,0.5965227484703064
0.9995055794715881,5,,2519,,0.007855135016143322,0.5690739154815674,0.586414098739624
0.9995055794715881,5,,2529,,0.006816701032221317,0.5548989772796631,0.5718159675598145
0.9995056390762329,5,,2539,,0.007112792227417231,0.5636109113693237,0.5846220254898071
0.9995056390762329,5,,2549,,0.007089864928275347,0.5630767345428467,0.5807096362113953
0.9995056390762329,5,,2559,,0.006728082895278931,0.5628191232681274,0.5817863345146179
0.9995056986808777,5,,2569,,0.007069465704262257,0.5609511137008667,0.5801644325256348
0.9995056986808777,5,,2579,,0.0072105564177036285,0.5797665119171143,0.6017085909843445
0.9995056986808777,5,,2589,,0.006604874972254038,0.5651553273200989,0.5795308947563171
0.9995057582855225,5,,2599,,0.006682929117232561,0.5543941855430603,0.5714501142501831
0.9995057582855225,5,,2609,,0.006796074565500021,0.558811366558075,0.5794769525527954
0.9995058178901672,5,,2619,,0.00689157098531723,0.551629900932312,0.5709311962127686
0.9995058178901672,5,,2629,,0.006784632336348295,0.5592607855796814,0.5800918936729431
0.9995058178901672,5,,2639,,0.006714928429573774,0.5582988262176514,0.574854850769043
0.999505877494812,5,,2649,,0.007023455109447241,0.5609210729598999,0.5823767185211182
,5,,2657,0.007581077050417662,,,
,,2.0800000000000397e-05,2658,,,,
0.999505877494812,6,,2659,,0.007103322073817253,0.5469139814376831,0.5748640298843384
0.999505877494812,6,,2669,,0.0075688958168029785,0.5598727464675903,0.5791476964950562
0.9995059370994568,6,,2679,,0.006516729481518269,0.5556222796440125,0.5718329548835754
0.9995059370994568,6,,2689,,0.006720785051584244,0.5630470514297485,0.5827633738517761
0.9995059967041016,6,,2699,,0.0065574320033192635,0.5632377862930298,0.5848907232284546
0.9995059967041016,6,,2709,,0.007077728398144245,0.5525190234184265,0.5778698325157166
0.9995059967041016,6,,2719,,0.006777968257665634,0.5580689907073975,0.5839390754699707
0.9995060563087463,6,,2729,,0.006462104618549347,0.5529376864433289,0.5672895908355713
0.9995060563087463,6,,2739,,0.006295156665146351,0.5558205842971802,0.5701535940170288
0.9995060563087463,6,,2749,,0.006586479023098946,0.5534917116165161,0.5764133930206299
0.9995061159133911,6,,2759,,0.006274793297052383,0.5555681586265564,0.5697566866874695
0.9995061159133911,6,,2769,,0.006472717504948378,0.5376335978507996,0.5558549165725708
0.9995061755180359,6,,2779,,0.006196940317749977,0.5452993512153625,0.558894157409668
0.9995061755180359,6,,2789,,0.006054859142750502,0.5415525436401367,0.557574450969696
0.9995061755180359,6,,2799,,0.006762445904314518,0.5468099117279053,0.5597782135009766
0.9995062351226807,6,,2809,,0.005934121087193489,0.5382606983184814,0.5529019832611084
0.9995062351226807,6,,2819,,0.0063647059723734856,0.5282061100006104,0.545856237411499
0.9995062351226807,6,,2829,,0.005773987155407667,0.5347734689712524,0.5510232448577881
0.9995062947273254,6,,2839,,0.00601516617462039,0.5339118838310242,0.5501862168312073
0.9995062947273254,6,,2849,,0.006235480308532715,0.5328303575515747,0.55208820104599
0.9995063543319702,6,,2859,,0.005990535020828247,0.535002589225769,0.5539584159851074
0.9995063543319702,6,,2869,,0.006000353489071131,0.5288190841674805,0.5447313785552979
0.9995063543319702,6,,2879,,0.006174001842737198,0.5111815333366394,0.5311405658721924
0.999506413936615,6,,2889,,0.006586905103176832,0.5299676656723022,0.5487241744995117
0.999506413936615,6,,2899,,0.0061291721649467945,0.5330995917320251,0.5539791584014893
0.999506413936615,6,,2909,,0.006255641579627991,0.5256528854370117,0.5458812713623047
0.9995064735412598,6,,2919,,0.006202402524650097,0.5580359697341919,0.576699435710907
0.9995064735412598,6,,2929,,0.005982985720038414,0.5536366701126099,0.5705827474594116
0.9995064735412598,6,,2939,,0.005792105570435524,0.5370535254478455,0.5490114688873291
0.9995065331459045,6,,2949,,0.005965411197394133,0.5212584733963013,0.5371487140655518
0.9995065331459045,6,,2959,,0.005688928067684174,0.5398688316345215,0.5522307753562927
0.9995065927505493,6,,2969,,0.006083558313548565,0.5421277284622192,0.5553205013275146
0.9995065927505493,6,,2979,,0.005741496104747057,0.5274494886398315,0.5405271053314209
0.9995065927505493,6,,2989,,0.005864189937710762,0.5333280563354492,0.5430187582969666
0.9995066523551941,6,,2999,,0.005569907836616039,0.5194101333618164,0.5333109498023987
0.9995066523551941,6,,3009,,0.006549343932420015,0.5413859486579895,0.5545217990875244
0.9995066523551941,6,,3019,,0.005582177545875311,0.5346088409423828,0.5487785935401917
0.9995067119598389,6,,3029,,0.005668051540851593,0.5222858190536499,0.5371783971786499
0.9995067119598389,6,,3039,,0.005907493643462658,0.5385038256645203,0.5532038807868958
0.9995067715644836,6,,3049,,0.005657022353261709,0.5341522693634033,0.5478785037994385
0.9995067715644836,6,,3059,,0.005827568471431732,0.535439133644104,0.5535362958908081
0.9995067715644836,6,,3069,,0.006039009895175695,0.5203130841255188,0.5399460792541504
0.9995068311691284,6,,3079,,0.005901230499148369,0.5350543856620789,0.5490281581878662
0.9995068311691284,6,,3089,,0.005600614007562399,0.5251560807228088,0.542895495891571
0.9995068311691284,6,,3099,,0.006076803896576166,0.5268585681915283,0.5429524183273315
,6,,3100,0.006204057019203901,,,
,,2.2600000000000593e-05,3101,,,,
0.9995068907737732,7,,3109,,0.006031928118318319,0.5401372313499451,0.5615074634552002
0.9995068907737732,7,,3119,,0.006020020693540573,0.5496867299079895,0.5672558546066284
0.999506950378418,7,,3129,,0.006173425354063511,0.552757978439331,0.5725414156913757
0.999506950378418,7,,3139,,0.006348978262394667,0.551964282989502,0.5770918130874634
0.999506950378418,7,,3149,,0.006607645191252232,0.5655133724212646,0.5911588668823242
0.9995070099830627,7,,3159,,0.006002240348607302,0.5534103512763977,0.5744301676750183
0.9995070099830627,7,,3169,,0.006156435236334801,0.5572878122329712,0.5786991715431213
0.9995070099830627,7,,3179,,0.006410155910998583,0.5556759238243103,0.5764645338058472
0.9995070695877075,7,,3189,,0.0058009992353618145,0.5598044991493225,0.578482985496521
0.9995070695877075,7,,3199,,0.006051539443433285,0.5677729249000549,0.586400032043457
0.9995070695877075,7,,3209,,0.005630249157547951,0.5474122166633606,0.5662336349487305
